latitude,longitude,n_units
34.32988739,-78.6934967,64
36.09736633,-79.27547455,75
35.77452469,-78.52296448,76
35.04290771,-78.8711853,112
35.96437836,-79.9563446,100
36.04124069,-80.25558472,64
35.86959839,-77.89189911,40
35.74986267,-79.17617035,48
35.19503403,-80.80038452,168
35.31953812,-81.88038635,116
34.76340103,-79.50279999,40
35.96005249,-80.00740814,97
35.46935272,-83.25595856,60
35.72785187,-77.95293427,38
34.76469421,-79.49194336,42
35.1456604,-80.97280884,120
35.04142761,-78.86884308,184
35.39966583,-80.58135986,44
35.71617508,-77.88539124,56
35.58335876,-82.62121582,72
36.32995224,-79.66472626,50
35.76739883,-78.61446381,48
36.33013916,-78.41988373,40
34.2486496,-77.94510651,48
35.85362625,-81.46880341,40
35.85414124,-78.70635223,126
35.94309998,-79.99440002,92
34.62785339,-78.61154938,40
35.59666443,-77.41392517,64
36.16898727,-80.29165649,68
35.2721405,-81.48535156,44
36.4306221,-77.65097809,72
35.04832458,-78.99356079,72
35.94309998,-79.99440002,80
35.78252029,-78.36165619,45
35.00351715,-77.22564697,24
35.47998047,-80.85288239,94
36.06279755,-79.49404907,80
35.23849487,-81.12403107,32
35.60652542,-78.56686401,48
34.64391708,-78.99475861,72
36.09540558,-79.34864807,40
35.02600479,-78.91335297,100
34.24698257,-77.90809631,138
35.70401764,-82.56384277,24
35.0366745,-78.84944153,40
35.48161316,-80.60432434,56
35.62340546,-82.5532608,60
35.92023468,-81.1905365,40
35.17416763,-83.38036346,38
35.24384308,-80.92503357,85
35.85253143,-81.46623993,40
35.15213013,-79.42189789,50
35.21569061,-80.8511734,170
35.59367752,-80.79901886,32
35.68472672,-82.57636261,32
35.70644379,-79.82483673,52
36.26298904,-76.19360352,100
36.02750778,-79.96611023,54
36.14670563,-81.1542511,41
35.88318253,-78.73680115,60
35.64530563,-78.83787537,64
36.33110428,-78.43730927,44
35.69379807,-80.51703644,48
34.2071991,-77.89412689,75
35.26909256,-77.64051819,48
35.45714951,-79.15834808,60
35.30290604,-82.43843079,56
35.26995468,-81.52074432,40
35.56043243,-77.05042267,64
35.81044769,-80.24848175,64
35.1953392,-83.83968353,42
35.32546997,-83.8108139,32
35.5506134,-80.42350006,36
36.00811386,-82.16317749,22
35.80884552,-82.68882751,34
35.42076492,-83.46607971,32
35.04571915,-78.87306976,72
35.26036453,-80.43475342,36
35.704422,-79.81687164,70
35.43450546,-80.63123322,66
34.33422852,-78.6857605,44
35.59464645,-77.41970825,68
35.83197784,-80.27727509,88
36.05776978,-79.08564758,48
35.2689743,-81.19425964,75
35.80064011,-78.4882431,60
36.08416367,-81.92331696,32
35.04289627,-78.86859894,118
35.47037888,-81.20723724,42
35.86957932,-78.56092834,42
36.44311142,-77.64396667,40
36.4851265,-79.7355957,40
34.75914001,-79.47869873,44
34.62330246,-78.60561371,28
35.20871735,-80.9200592,110
36.01729965,-79.80867767,48
35.88144302,-78.73575592,88
34.80237579,-77.41396332,88
34.20814896,-78.02007294,72
35.91778946,-81.52923584,70
35.79202652,-78.37606049,48
35.24318695,-82.72627258,40
35.6069603,-78.56700897,54
35.15171432,-80.84326172,163
34.98058319,-80.4491272,48
35.58709335,-77.38710022,84
35.13063049,-80.93862915,86
34.11040115,-78.77380371,48
35.40194321,-77.96542358,60
35.30209351,-80.98561859,62
35.02330017,-79.09629822,48
34.31669998,-78.76180267,40
35.91974258,-78.46898651,72
35.92219925,-80.57980347,56
36.1512413,-81.19945526,64
35.74607849,-77.91191864,100
35.0458107,-78.872612,48
35.361763,-79.77037811,48
36.30856323,-80.14278412,24
35.8986969,-77.56150055,56
35.83779907,-80.27149963,56
35.34629822,-81.16239929,103
35.98769379,-77.80934906,40
35.73361588,-79.47742462,32
35.88657761,-77.55834198,72
36.26593781,-80.38684845,40
35.40966797,-80.66755676,66
35.47169876,-77.09359741,48
34.75109863,-77.98370361,48
35.66445541,-80.50254822,55
35.98744202,-78.9024353,119
35.65945053,-80.50086975,80
35.21002197,-80.92118073,74
36.29734802,-80.35969543,38
35.68629074,-78.60009766,48
35.15620041,-83.42639923,60
35.90604401,-80.57752991,50
35.61166382,-78.55748749,40
35.65553284,-80.49495697,98
35.89211655,-78.5114975,80
34.73066711,-76.63935852,48
35.45670319,-79.15918732,60
34.98220062,-77.04139709,72
35.12401962,-77.09934235,94
35.61482239,-82.63781738,80
36.4744873,-80.60926819,56
35.25550079,-81.03205872,72
35.3742981,-81.92939758,50
35.18299866,-78.07558441,65
35.21630096,-81.38210297,56
36.27362442,-80.83347321,56
35.74337006,-78.68345642,48
34.91774368,-79.73310089,39
35.66285324,-78.79668427,64
35.95064545,-78.50894928,84
35.56045151,-77.34645081,64
34.1495285,-77.89390564,60
35.87540054,-82.51599884,56
34.68439865,-79.18769836,50
35.74930573,-77.96320343,72
35.47975922,-80.85379028,86
35.51437378,-78.74446869,48
35.46455002,-80.60229492,100
35.91423035,-81.52077484,64
35.7443428,-79.1649704,76
34.91787338,-79.74338531,70
35.7961998,-80.26229095,130
35.83060455,-80.24057007,138
35.3742981,-81.92939758,56
35.61194611,-82.63310242,55
36.02813721,-79.9659729,58
35.67431641,-80.49160004,80
36.28879929,-76.23239899,36
35.44979858,-77.70999908,40
35.71559906,-78.40059662,60
35.29531479,-77.5905304,60
35.84455109,-78.58596802,92
35.81535721,-78.84655762,53
35.99330139,-80.26577759,56
36.24850082,-81.69960022,72
35.75151443,-81.3394165,50
34.54382324,-78.79935455,29
34.61662292,-78.60329437,28
34.6170311,-78.60279083,66
33.95650864,-78.05738068,72
35.61175919,-82.34135437,78
36.00092316,-80.26609802,64
36.35710144,-79.00209808,60
35.47911835,-80.60909271,87
35.31117249,-78.60047913,37
34.24091339,-77.93481445,77
35.32989883,-77.94010162,60
35.13635635,-80.74002838,78
35.35203934,-80.19579315,53
35.90393066,-81.55987549,50
36.5060997,-80.62999725,60
35.36959839,-80.41439819,64
36.28110123,-76.93240356,48
36.09880066,-79.74822235,250
36.48469162,-79.7359314,60
36.11859894,-80.1160965,84
34.72792435,-76.63800812,48
35.36297989,-83.2049408,42
35.85204697,-77.04645538,58
34.99430084,-79.18599701,49
33.90532684,-78.48680115,72
36.31525421,-78.3658905,54
35.30751801,-77.78494263,50
35.50251007,-82.52104187,120
35.01332855,-78.29227448,72
36.08340073,-81.16000366,48
35.21002197,-80.92118073,150
35.92034912,-78.46936035,74
35.10951614,-77.04944611,131
35.94937134,-80.45697021,60
35.94478226,-78.56168365,80
35.60643768,-78.80281067,48
35.479599,-81.24590302,56
35.7517395,-81.67211151,76
36.00875854,-79.81860352,72
35.81889343,-80.88304901,80
36.33748245,-78.41604614,44
35.05552673,-79.0539856,96
35.7256012,-81.92369843,60
35.74599838,-81.10520172,88
35.18759537,-80.85316467,92
35.59591675,-82.51673889,174
35.18722153,-80.85391998,92
35.60272217,-77.41426849,98
36.19577026,-80.27642059,96
34.95009995,-80.08660126,48
35.67431641,-80.49160004,90
35.94309998,-79.99440002,78
35.34642792,-82.44204712,80
36.29069901,-78.59519958,64
36.29092026,-76.2507782,120
35.99671555,-79.80870819,72
35.98257065,-78.90268707,79
35.24405289,-81.17205811,60
35.25972366,-80.83795166,130
35.94517517,-77.80168152,80
35.89166641,-78.50941467,88
35.6129303,-78.56195831,80
35.02330017,-79.09629822,24
35.48360062,-80.59329987,60
36.29249954,-80.39399719,60
35.10951614,-77.04944611,182
35.59409332,-82.55054474,62
36.44649887,-78.34059906,56
35.50229645,-82.5198288,60
35.51467133,-78.35397339,72
35.29536438,-77.59056854,61
35.92660141,-79.01319885,80
35.18220139,-83.26170349,60
35.98574829,-80.02087402,84
35.41469955,-77.96499634,84
34.97929764,-78.97296143,88
34.62354279,-78.97537231,64
36.07094574,-79.4040451,133
35.69860077,-78.61389923,83
35.85528564,-76.74901581,56
35.11108017,-77.08316803,72
36.35268402,-79.69055176,72
33.97949982,-78.38267517,62
36.13141251,-80.647995,48
35.98744202,-78.9024353,85
36.17882156,-81.14875031,48
35.76299286,-78.56316376,42
35.74942398,-78.56622314,198
35.25956345,-80.43313599,60
35.94267654,-78.54712677,80
36.26709366,-80.84693146,48
36.48521805,-79.73600769,48
35.43664551,-80.84423065,116
35.64696503,-80.46673584,80
36.05680084,-79.40329742,56
35.92660141,-79.01319885,69
34.63555527,-78.99607849,72
35.99051666,-80.04115295,84
35.7494545,-81.29535675,80
36.41687012,-81.47906494,46
36.5182991,-80.59870148,60
36.0072937,-79.81867981,60
35.82801056,-78.31307983,50
35.2444458,-80.92343903,104
35.2098999,-80.83159637,81
35.1106987,-80.76959991,0
35.02360153,-78.97799683,56
36.12488556,-78.68412781,0
35.29157639,-77.64881134,60
35.89522552,-77.54679871,64
35.21088028,-79.47733307,56
35.30529785,-80.79715729,98
35.99585724,-80.45713043,80
34.13550186,-78.8655777,48
35.78606033,-78.61560822,162
35.24397278,-81.33126831,46
35.3667984,-78.01260376,72
35.27595901,-81.54138184,0
35.27853012,-81.19625092,191
35.74927139,-77.96218872,72
36.43772888,-77.65338898,34
35.9215126,-81.16918945,40
36.0022583,-79.80376434,60
36.16838837,-80.29283905,97
35.4622879,-79.17585754,0
35.25147247,-81.20877075,100
35.48652267,-79.17144775,50
35.54296875,-81.1074295,72
35.93939972,-80.57230377,66
35.23112488,-81.2037735,109
34.77270126,-79.4713974,54
35.71465683,-81.4148407,60
36.44114685,-77.63629913,50
35.33269882,-80.8065033,45
35.29541397,-77.59060669,60
35.11811066,-77.0845871,68
36.445755,-78.19935608,20
35.11404419,-80.96652222,81
35.74509811,-78.55570221,96
35.92153168,-77.81591034,80
35.7755928,-78.63955688,161
34.14730072,-77.90830231,80
35.24259949,-80.7059021,0
35.40449905,-80.65029907,80
35.24259949,-80.7059021,72
35.82537842,-80.87374878,68
35.39670181,-82.39129639,60
36.09796906,-80.23350525,108
35.98840332,-80.26976776,52
34.52620697,-77.44215393,80
35.86412048,-78.59851837,0
35.54320145,-82.73179626,0
33.89580154,-78.49620056,72
36.03623199,-79.94708252,72
35.75662231,-78.62297821,120
34.12340164,-77.8839035,72
35.25735092,-80.78288269,60
35.69654846,-80.52377319,80
35.40357208,-80.60974884,0
35.59748459,-80.80580902,68
35.1106987,-80.76959991,103
34.8170433,-78.9907074,64
35.0489006,-79.02300262,72
36.07379532,-79.87083435,72
35.36840057,-82.41300201,78
35.58969879,-77.33209991,60
36.03960037,-80.28050232,88
35.29349899,-81.10949707,80
36.08860016,-80.4095993,60
35.65890121,-81.998703,60
35.09672928,-81.00018311,72
35.49169922,-79.17990112,80
35.72286224,-79.4696579,44
35.68450165,-81.33110046,80
35.80958176,-80.91442108,80
35.3502655,-80.16264343,80
35.38349915,-83.201828,0
34.86349869,-76.83650208,72
35.88090134,-78.3707962,72
35.79072189,-78.37458801,40
35.40719986,-77.8973999,50
35.38349915,-83.201828,0
34.7488327,-77.47337341,0
35.38547897,-77.99491882,0
36.0984993,-80.23149872,0
35.49746323,-82.97240448,54
35.27541733,-81.53992462,0
35.09466171,-77.0811615,0
35.73060989,-81.337883,29
35.97621155,-78.5477066,0
36.2765274,-80.83690643,66
36.06835556,-80.3462677,48
35.23500061,-80.91249847,156
35.56911469,-77.34629822,0
36.07541656,-79.49518585,0
35.95880127,-77.99160004,84
33.91429901,-78.58650208,3
35.59325409,-82.43405914,0
35.38219833,-78.9280014,0
35.91903305,-81.51733398,0
34.76200104,-78.00029755,0
35.2989006,-77.78140259,0
35.26922989,-80.79428101,0
35.12407684,-78.887146,0
34.63091278,-78.99506378,72
35.66790009,-78.59619904,0
35.3360939,-80.79750061,0
36.07945633,-80.22576904,168
36.32991409,-78.4540329,80
36.08300018,-79.9477005,56
35.22398758,-81.16873169,0
35.70089722,-80.88430786,32
35.71748352,-79.16227722,48
35.38547897,-77.99491882,0
35.52009964,-78.55422974,0
35.68050003,-80.54370117,0
35.58603287,-77.30310822,0
35.99097061,-78.90869904,0
35.21524811,-80.72316742,0
35.76147079,-78.62992859,0
35.74509811,-78.55570221,0
35.76491165,-78.63103485,0
34.61737442,-78.98907471,0
48.41122055,-97.42368317,17
46.7972374,-100.8395691,24
48.40674973,-102.9342804,22
46.9048996,-97.19470215,25
48.82249832,-100.0075989,28
46.92404938,-98.69359589,48
46.85814285,-96.8666687,54
46.83696747,-100.8003769,24
47.91388321,-97.06340027,96
46.86732864,-96.85414886,18
46.86842346,-96.85551453,18
46.86848831,-96.85575104,18
46.86073685,-96.87628937,24
46.22338486,-97.65779877,16
46.83692551,-100.8004456,24
46.86072159,-96.87555695,24
47.8995285,-97.07661438,48
46.87003708,-96.8655014,16
46.89089203,-102.7755585,28
46.8599968,-96.87978363,24
46.86045837,-96.88069916,24
46.83732986,-100.8005524,24
46.8382988,-100.7647247,24
46.80572128,-100.7848816,30
48.21363068,-101.2832565,36
46.83218765,-96.81066895,30
47.8909111,-97.05783844,18
47.89092255,-97.05892181,18
46.8373909,-100.8000259,24
46.83753586,-100.7999573,24
46.8388443,-100.76474,24
46.83966827,-100.7651062,24
48.91938782,-97.92749023,30
48.11492538,-98.84635162,24
46.86217117,-96.89191437,24
46.86180878,-96.891922,24
46.86146164,-96.89192963,24
47.8909111,-97.05656433,18
46.83446503,-96.83274841,48
46.85215759,-96.84682465,24
46.84211731,-100.7639389,24
46.84305191,-100.7636871,24
46.84354782,-100.7635193,24
46.84016037,-100.7656326,24
46.84057617,-100.7649384,24
46.87162018,-96.86335754,32
46.83344269,-96.83068085,24
46.83390808,-96.83067322,24
46.83432007,-96.83067322,24
46.83473587,-96.83066559,24
46.83560562,-96.83065796,24
46.83276367,-96.82422638,72
48.26578522,-101.2983475,48
46.25672531,-96.60865021,45
47.89941406,-97.07463837,24
47.92839813,-97.03649902,38
46.25747681,-96.60816193,24
46.83589554,-96.83323669,36
46.25703049,-96.60995483,15
46.87864304,-102.7790222,42
46.64771271,-97.01648712,8
47.92486191,-97.0907135,18
46.83512878,-96.83506012,48
46.86990738,-96.86355591,22
48.20116425,-101.2986755,48
46.83597183,-100.8035965,47
48.11492538,-98.84708405,24
48.41027832,-97.40739441,24
46.87143326,-96.86361694,20
47.64332581,-97.46192932,8
46.22240448,-97.65644073,4
47.92561722,-97.03144836,40
47.26534271,-101.7793961,28
46.25705338,-96.61229706,50
46.07684326,-96.89570618,12
47.9098053,-97.03202057,45
46.83850861,-96.81369781,181
46.22238922,-97.65499878,4
48.21639252,-101.2374115,7
47.40056992,-97.06717682,14
46.87875748,-102.7767334,23
46.84906769,-100.7740936,44
46.87709045,-96.78947449,31
46.26675797,-100.2331238,20
46.86447525,-96.90428925,16
48.41993332,-97.42756653,30
46.84992981,-100.77491,68
46.82049942,-96.81918335,19
46.85616302,-96.80730438,8
48.10789871,-98.86666107,40
46.87874603,-96.78791046,5
46.84444427,-100.7837296,60
46.87929535,-96.78887177,9
48.21587372,-101.2794952,48
46.44395447,-97.69165039,8
46.82818604,-96.85111237,52
46.82160187,-96.85083008,30
46.25478745,-97.44726563,6
46.8276825,-100.8900757,46
48.11124039,-98.86012268,20
46.84438324,-100.7838058,36
46.87769699,-96.78936768,60
46.23204422,-97.66758728,6
46.80070496,-100.8382416,36
46.8672905,-96.85413361,12
46.08827591,-100.6572495,18
47.93186188,-97.04659271,60
46.81391525,-96.85688019,46
46.86218643,-96.89575195,30
48.10949326,-98.84864044,23
46.86893082,-96.90175629,18
46.8120842,-96.87255859,30
47.77015686,-99.92048645,24
46.90748978,-102.8072205,48
46.86151886,-96.89577484,32
46.92216492,-98.69658661,16
48.11497879,-98.85720062,17
46.90029144,-102.799736,24
46.08828735,-100.6590729,30
46.8135376,-96.87368774,30
46.814785,-96.86375427,49
48.10453033,-98.86018372,40
48.41269684,-97.42349243,16
48.76995468,-98.37377167,32
46.08828735,-100.6590729,19
46.85869598,-102.7801971,58
47.88093185,-97.04878998,48
46.86220169,-96.8962326,26
47.73430634,-97.57081604,16
46.86090851,-96.89742279,30
46.91021729,-96.78665924,43
47.92579651,-97.03157806,40
46.82751083,-100.8913879,45
46.86127472,-96.89951324,30
46.88092422,-96.79572296,43
45.93603897,-96.83541107,24
47.98730469,-102.4864426,28
48.14917755,-103.6111755,51
46.89964294,-102.7961197,36
48.16884613,-103.6563187,40
46.90735245,-98.7086792,106
47.92421341,-97.03422546,40
46.85495758,-96.82150269,42
48.17054749,-103.6548462,40
46.83634186,-96.88798523,27
46.87369919,-102.7946014,40
48.23635101,-101.292778,34
48.2148056,-101.2795486,32
48.14956665,-103.6236115,44
48.21624374,-101.280838,32
48.16897202,-103.6563187,21
46.88350296,-102.8227158,
48.08890152,-98.89459991,
46.83832932,-96.86795807,
48.84939957,-99.78849792,
48.2139473,-101.2908325,40
46.82126999,-96.89277649,30
46.90759659,-98.70362854,24
46.80564499,-100.7907333,30
46.83853531,-96.85416412,39
48.67539978,-99.81929779,26
47.92173767,-97.03173065,42
46.86704636,-96.81689453,186
46.85876846,-96.87530518,30
46.87561035,-96.90048981,30
46.83853531,-96.85416412,39
46.91065979,-96.78716278,98
46.88168335,-96.79846191,42
41.30127335,-95.9447403,8
40.83178711,-96.68201447,30
41.36989212,-96.15894318,24
42.23810959,-97.00531006,15
40.66376495,-95.86045074,15
41.24556351,-95.93350983,11
41.25296021,-95.94525909,36
41.21157837,-96.63031006,16
41.25611496,-95.9508667,36
41.1285553,-101.7026215,12
42.4642868,-96.41737366,1
42.4642868,-96.41731262,1
42.47835922,-96.41042328,1
42.47621536,-96.41047668,1
42.47382736,-96.41413116,1
40.47834778,-96.96673584,8
42.12739563,-98.01979828,6
42.46343613,-98.6428833,6
41.11844635,-95.953125,42
41.2092247,-95.94727325,17
41.23057175,-96.01831055,116
41.2504425,-95.94730377,32
41.26671982,-95.95806885,19
41.26671982,-95.95796967,19
41.26671982,-95.95786285,19
41.25296021,-95.94509125,23
41.25043106,-95.95843506,13
41.25540543,-95.93697357,65
42.04553986,-97.41809082,12
41.25574112,-95.94629669,25
42.47473145,-96.41049957,20
40.83304214,-96.68109894,30
41.29830933,-96.0118103,26
40.84448242,-96.69903564,30
42.48466492,-96.4202652,1
41.22927094,-95.94487762,12
41.22815704,-95.94332123,20
41.25982285,-95.96911621,10
41.2051506,-96.62398529,6
41.26316833,-95.97484589,23
41.54705811,-96.14016724,12
40.28393173,-96.74272156,8
40.60791779,-97.8505249,8
40.8639183,-98.00892639,8
40.86598969,-98.01210022,8
41.2461319,-95.95468903,24
42.45875931,-96.4156189,36
41.44070435,-97.37137604,24
41.2172699,-96.61700439,8
41.21707153,-95.94405365,11
40.90240479,-97.09169006,24
42.3546524,-97.78694153,8
41.1775322,-95.99285126,2
41.17746353,-95.99279785,2
41.44106674,-97.36127472,16
41.04122925,-96.38622284,24
41.25305939,-95.94732666,4
41.44038773,-97.37660217,26
41.22927094,-95.94396973,42
41.44062424,-97.32078552,24
41.44107437,-97.36212921,8
41.23465729,-95.93621063,6
41.13713837,-96.04496002,48
41.2648735,-95.96175385,11
42.04831696,-97.41624451,72
40.83010864,-96.6860199,6
41.25569534,-95.95211792,2
